DATAFLOW,LAST UPDATE,freq,size_emp,nace_r2,indic_is,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:ISOC_EB_ICS(1.0),08/12/23 11:00:00,A,0-9,C10-S951_X_K,E_INV4S_EMP,PC_ENT,ES,2018,31.8,
ESTAT:ISOC_EB_ICS(1.0),08/12/23 11:00:00,A,0-9,C10-S951_X_K,E_INV4S_EMP,PC_ENT,ES,2020,41.8,
ESTAT:ISOC_EB_ICS(1.0),08/12/23 11:00:00,A,0-9,C10-S951_X_K,E_INV4S_EMP,PC_ENT,ES,2023,50.3,
ESTAT:ISOC_EB_ICS(1.0),08/12/23 11:00:00,A,0-9,C10-S951_X_K,E_INV4S_EMP,PC_ENT,PT,2018,36.2,
ESTAT:ISOC_EB_ICS(1.0),08/12/23 11:00:00,A,0-9,C10-S951_X_K,E_INV4S_EMP,PC_ENT,PT,2020,38.8,
ESTAT:ISOC_EB_ICS(1.0),08/12/23 11:00:00,A,0-9,C10-S951_X_K,E_INV4S_EMP,PC_ENT,PT,2023,50.5,
ESTAT:ISOC_EB_ICS(1.0),08/12/23 11:00:00,A,0-9,C10-S951_X_K,E_INV4S_EMP,PC_ENT,SE,2018,46.6,
ESTAT:ISOC_EB_ICS(1.0),08/12/23 11:00:00,A,0-9,C10-S951_X_K,E_INV4S_EMP,PC_ENT,UK,2018,58.8,
ESTAT:ISOC_EB_ICS(1.0),08/12/23 11:00:00,A,0-9,C10-S951_X_K,E_INV4S_EMP,PC_ENT,UK,2020,50.9,
ESTAT:ISOC_EB_ICS(1.0),08/12/23 11:00:00,A,0-9,C10-S951_X_K,E_INV4S_EMP,PC_ENT_CUSE,ES,2018,41.1,
ESTAT:ISOC_EB_ICS(1.0),08/12/23 11:00:00,A,0-9,C10-S951_X_K,E_INV4S_EMP,PC_ENT_CUSE,PT,2018,40.9,
ESTAT:ISOC_EB_ICS(1.0),08/12/23 11:00:00,A,0-9,C10-S951_X_K,E_INV4S_EMP,PC_ENT_CUSE,SE,2018,52.6,
ESTAT:ISOC_EB_ICS(1.0),08/12/23 11:00:00,A,0-9,C10-S951_X_K,E_INV4S_EMP,PC_ENT_CUSE,UK,2018,69.5,
ESTAT:ISOC_EB_ICS(1.0),08/12/23 11:00:00,A,0-9,C10-S951_X_K,E_INV4S_EMP,PC_ENT_IUSE,DE,2023,61.6,
ESTAT:ISOC_EB_ICS(1.0),08/12/23 11:00:00,A,0-9,C10-S951_X_K,E_INV4S_EMP,PC_ENT_IUSE,ES,2020,54.9,
ESTAT:ISOC_EB_ICS(1.0),08/12/23 11:00:00,A,0-9,C10-S951_X_K,E_INV4S_EMP,PC_ENT_IUSE,ES,2023,60.2,
ESTAT:ISOC_EB_ICS(1.0),08/12/23 11:00:00,A,0-9,C10-S951_X_K,E_INV4S_EMP,PC_ENT_IUSE,PT,2020,45.3,
ESTAT:ISOC_EB_ICS(1.0),08/12/23 11:00:00,A,0-9,C10-S951_X_K,E_INV4S_EMP,PC_ENT_IUSE,PT,2023,57.5,
ESTAT:ISOC_EB_ICS(1.0),08/12/23 11:00:00,A,0-9,C10-S951_X_K,E_INV4S_EMP,PC_ENT_IUSE,UK,2020,56.8,
ESTAT:ISOC_EB_ICS(1.0),08/12/23 11:00:00,A,0-9,C10-S951_X_K,E_INV4S_PMP,PC_ENT,DE,2023,81.3,
ESTAT:ISOC_EB_ICS(1.0),08/12/23 11:00:00,A,0-9,C10-S951_X_K,E_INV4S_PMP,PC_ENT,ES,2018,63.3,
ESTAT:ISOC_EB_ICS(1.0),08/12/23 11:00:00,A,0-9,C10-S951_X_K,E_INV4S_PMP,PC_ENT,ES,2020,57.7,
ESTAT:ISOC_EB_ICS(1.0),08/12/23 11:00:00,A,0-9,C10-S951_X_K,E_INV4S_PMP,PC_ENT,ES,2023,56.5,
ESTAT:ISOC_EB_ICS(1.0),08/12/23 11:00:00,A,0-9,C10-S951_X_K,E_INV4S_PMP,PC_ENT,PT,2018,70.2,
ESTAT:ISOC_EB_ICS(1.0),08/12/23 11:00:00,A,0-9,C10-S951_X_K,E_INV4S_PMP,PC_ENT,PT,2020,70.8,
ESTAT:ISOC_EB_ICS(1.0),08/12/23 11:00:00,A,0-9,C10-S951_X_K,E_INV4S_PMP,PC_ENT,PT,2023,67.6,
ESTAT:ISOC_EB_ICS(1.0),08/12/23 11:00:00,A,0-9,C10-S951_X_K,E_INV4S_PMP,PC_ENT,SE,2018,63.4,
ESTAT:ISOC_EB_ICS(1.0),08/12/23 11:00:00,A,0-9,C10-S951_X_K,E_INV4S_PMP,PC_ENT,UK,2018,43.9,
ESTAT:ISOC_EB_ICS(1.0),08/12/23 11:00:00,A,0-9,C10-S951_X_K,E_INV4S_PMP,PC_ENT,UK,2020,38.0,
ESTAT:ISOC_EB_ICS(1.0),08/12/23 11:00:00,A,0-9,C10-S951_X_K,E_INV4S_PMP,PC_ENT_CUSE,ES,2018,81.8,
ESTAT:ISOC_EB_ICS(1.0),08/12/23 11:00:00,A,0-9,C10-S951_X_K,E_INV4S_PMP,PC_ENT_CUSE,PT,2018,79.5,
ESTAT:ISOC_EB_ICS(1.0),08/12/23 11:00:00,A,0-9,C10-S951_X_K,E_INV4S_PMP,PC_ENT_CUSE,SE,2018,71.6,
ESTAT:ISOC_EB_ICS(1.0),08/12/23 11:00:00,A,0-9,C10-S951_X_K,E_INV4S_PMP,PC_ENT_CUSE,UK,2018,51.9,
ESTAT:ISOC_EB_ICS(1.0),08/12/23 11:00:00,A,0-9,C10-S951_X_K,E_INV4S_PMP,PC_ENT_IUSE,DE,2023,82.8,
ESTAT:ISOC_EB_ICS(1.0),08/12/23 11:00:00,A,0-9,C10-S951_X_K,E_INV4S_PMP,PC_ENT_IUSE,ES,2020,75.8,
ESTAT:ISOC_EB_ICS(1.0),08/12/23 11:00:00,A,0-9,C10-S951_X_K,E_INV4S_PMP,PC_ENT_IUSE,ES,2023,67.6,
ESTAT:ISOC_EB_ICS(1.0),08/12/23 11:00:00,A,0-9,C10-S951_X_K,E_INV4S_PMP,PC_ENT_IUSE,PT,2020,82.6,
ESTAT:ISOC_EB_ICS(1.0),08/12/23 11:00:00,A,0-9,C10-S951_X_K,E_INV4S_PMP,PC_ENT_IUSE,PT,2023,77.1,
ESTAT:ISOC_EB_ICS(1.0),08/12/23 11:00:00,A,0-9,C10-S951_X_K,E_INV4S_PMP,PC_ENT_IUSE,UK,2020,42.3,
ESTAT:ISOC_EB_ICS(1.0),08/12/23 11:00:00,A,0-9,C10-S951_X_K,E_SISC,PC_ENT,DE,2023,19.3,
ESTAT:ISOC_EB_ICS(1.0),08/12/23 11:00:00,A,0-9,C10-S951_X_K,E_SISC,PC_ENT,ES,2017,5.5,
ESTAT:ISOC_EB_ICS(1.0),08/12/23 11:00:00,A,0-9,C10-S951_X_K,E_SISC,PC_ENT,ES,2023,12.3,
ESTAT:ISOC_EB_ICS(1.0),08/12/23 11:00:00,A,0-9,C10-S951_X_K,E_SISC,PC_ENT,PT,2017,6.2,
ESTAT:ISOC_EB_ICS(1.0),08/12/23 11:00:00,A,0-9,C10-S951_X_K,E_SISC,PC_ENT,PT,2023,8.8,
ESTAT:ISOC_EB_ICS(1.0),08/12/23 11:00:00,A,0-9,C10-S951_X_K,E_SISC,PC_ENT,SK,2017,6.9,
ESTAT:ISOC_EB_ICS(1.0),08/12/23 11:00:00,A,0-9,C10-S951_X_K,E_SISC,PC_ENT,UK,2017,4.1,
ESTAT:ISOC_EB_ICS(1.0),08/12/23 11:00:00,A,0-9,C10-S951_X_K,E_SISC,PC_ENT_CUSE,ES,2017,7.8,
ESTAT:ISOC_EB_ICS(1.0),08/12/23 11:00:00,A,0-9,C10-S951_X_K,E_SISC,PC_ENT_CUSE,PT,2017,7.0,
ESTAT:ISOC_EB_ICS(1.0),08/12/23 11:00:00,A,0-9,C10-S951_X_K,E_SISC,PC_ENT_CUSE,SK,2017,8.6,
ESTAT:ISOC_EB_ICS(1.0),08/12/23 11:00:00,A,0-9,C10-S951_X_K,E_SISC,PC_ENT_CUSE,UK,2017,5.0,
ESTAT:ISOC_EB_ICS(1.0),08/12/23 11:00:00,A,0-9,C10-S951_X_K,E_SISC,PC_ENT_IUSE,DE,2023,19.6,
ESTAT:ISOC_EB_ICS(1.0),08/12/23 11:00:00,A,0-9,C10-S951_X_K,E_SISC,PC_ENT_IUSE,ES,2023,14.8,
ESTAT:ISOC_EB_ICS(1.0),08/12/23 11:00:00,A,0-9,C10-S951_X_K,E_SISC,PC_ENT_IUSE,PT,2023,10.1,
ESTAT:ISOC_EB_ICS(1.0),08/12/23 11:00:00,A,0_1,C10-S951_X_K,E_DI3_HI_SISC,PC_ENT,PT,2023,0.3,
ESTAT:ISOC_EB_ICS(1.0),08/12/23 11:00:00,A,0_1,C10-S951_X_K,E_DI3_LO_SISC,PC_ENT,PT,2023,0.4,
ESTAT:ISOC_EB_ICS(1.0),08/12/23 11:00:00,A,0_1,C10-S951_X_K,E_DI3_VHI_SISC,PC_ENT,PT,2023,0,
ESTAT:ISOC_EB_ICS(1.0),08/12/23 11:00:00,A,0_1,C10-S951_X_K,E_DI3_VLO_SISC,PC_ENT,PT,2023,1.3,
ESTAT:ISOC_EB_ICS(1.0),08/12/23 11:00:00,A,0_1,C10-S951_X_K,E_INV3R_AP_GT0,PC_ENT,SE,2017,18.8,
ESTAT:ISOC_EB_ICS(1.0),08/12/23 11:00:00,A,0_1,C10-S951_X_K,E_INV3R_AP_GT0,PC_ENT,SK,2017,19.3,
ESTAT:ISOC_EB_ICS(1.0),08/12/23 11:00:00,A,0_1,C10-S951_X_K,E_INV3R_AP_GT0,PC_ENT_CUSE,SE,2017,21.4,
ESTAT:ISOC_EB_ICS(1.0),08/12/23 11:00:00,A,0_1,C10-S951_X_K,E_INV3R_AP_GT0,PC_ENT_CUSE,SK,2017,28.4,
ESTAT:ISOC_EB_ICS(1.0),08/12/23 11:00:00,A,0_1,C10-S951_X_K,E_INV3R_MP_GT0,PC_ENT,SE,2017,77.2,
ESTAT:ISOC_EB_ICS(1.0),08/12/23 11:00:00,A,0_1,C10-S951_X_K,E_INV3R_MP_GT0,PC_ENT,SK,2017,66.1,
ESTAT:ISOC_EB_ICS(1.0),08/12/23 11:00:00,A,0_1,C10-S951_X_K,E_INV3R_MP_GT0,PC_ENT_CUSE,SE,2017,88.2,
ESTAT:ISOC_EB_ICS(1.0),08/12/23 11:00:00,A,0_1,C10-S951_X_K,E_INV3R_MP_GT0,PC_ENT_CUSE,SK,2017,97.3,
ESTAT:ISOC_EB_ICS(1.0),08/12/23 11:00:00,A,0_1,C10-S951_X_K,E_INV3SBG,PC_ENT,SE,2017,65.4,
ESTAT:ISOC_EB_ICS(1.0),08/12/23 11:00:00,A,0_1,C10-S951_X_K,E_INV3SBG,PC_ENT,SK,2017,53.4,
ESTAT:ISOC_EB_ICS(1.0),08/12/23 11:00:00,A,0_1,C10-S951_X_K,E_INV3SBG,PC_ENT_CUSE,SE,2017,74.7,
ESTAT:ISOC_EB_ICS(1.0),08/12/23 11:00:00,A,0_1,C10-S951_X_K,E_INV3SBG,PC_ENT_CUSE,SK,2017,78.7,
ESTAT:ISOC_EB_ICS(1.0),08/12/23 11:00:00,A,0_1,C10-S951_X_K,E_INV3SBG_AP_GT0,PC_ENT,SE,2017,7.7,
ESTAT:ISOC_EB_ICS(1.0),08/12/23 11:00:00,A,0_1,C10-S951_X_K,E_INV3SBG_AP_GT0,PC_ENT,SK,2017,7.3,
ESTAT:ISOC_EB_ICS(1.0),08/12/23 11:00:00,A,0_1,C10-S951_X_K,E_INV3SBG_AP_GT0,PC_ENT_CUSE,SE,2017,8.8,
ESTAT:ISOC_EB_ICS(1.0),08/12/23 11:00:00,A,0_1,C10-S951_X_K,E_INV3SBG_AP_GT0,PC_ENT_CUSE,SK,2017,10.8,
ESTAT:ISOC_EB_ICS(1.0),08/12/23 11:00:00,A,0_1,C10-S951_X_K,E_INV3SBG_AP_GT0,PC_ENT_INV3SBG,SE,2017,11.8,
ESTAT:ISOC_EB_ICS(1.0),08/12/23 11:00:00,A,0_1,C10-S951_X_K,E_INV3SBG_AP_GT0,PC_ENT_INV3SBG,SK,2017,13.7,
ESTAT:ISOC_EB_ICS(1.0),08/12/23 11:00:00,A,0_1,C10-S951_X_K,E_INV3SBG_EMP_GT0,PC_ENT,SE,2017,37.6,
ESTAT:ISOC_EB_ICS(1.0),08/12/23 11:00:00,A,0_1,C10-S951_X_K,E_INV3SBG_EMP_GT0,PC_ENT,SK,2017,18.1,
ESTAT:ISOC_EB_ICS(1.0),08/12/23 11:00:00,A,0_1,C10-S951_X_K,E_INV3SBG_EMP_GT0,PC_ENT_CUSE,SE,2017,43.0,
ESTAT:ISOC_EB_ICS(1.0),08/12/23 11:00:00,A,0_1,C10-S951_X_K,E_INV3SBG_EMP_GT0,PC_ENT_CUSE,SK,2017,26.7,
ESTAT:ISOC_EB_ICS(1.0),08/12/23 11:00:00,A,0_1,C10-S951_X_K,E_INV3SBG_EMP_GT0,PC_ENT_INV3SBG,SE,2017,57.5,
ESTAT:ISOC_EB_ICS(1.0),08/12/23 11:00:00,A,0_1,C10-S951_X_K,E_INV3SBG_EMP_GT0,PC_ENT_INV3SBG,SK,2017,34.0,
ESTAT:ISOC_EB_ICS(1.0),08/12/23 11:00:00,A,0_1,C10-S951_X_K,E_INV3SBG_PMPQ,PC_ENT,SE,2017,17.0,
ESTAT:ISOC_EB_ICS(1.0),08/12/23 11:00:00,A,0_1,C10-S951_X_K,E_INV3SBG_PMPQ,PC_ENT,SK,2017,17.3,
ESTAT:ISOC_EB_ICS(1.0),08/12/23 11:00:00,A,0_1,C10-S951_X_K,E_INV3SBG_PMPQ,PC_ENT_CUSE,SE,2017,19.5,
ESTAT:ISOC_EB_ICS(1.0),08/12/23 11:00:00,A,0_1,C10-S951_X_K,E_INV3SBG_PMPQ,PC_ENT_CUSE,SK,2017,25.4,
ESTAT:ISOC_EB_ICS(1.0),08/12/23 11:00:00,A,0_1,C10-S951_X_K,E_INV3SBG_PMPQ,PC_ENT_INV3SBG,SE,2017,26.0,
ESTAT:ISOC_EB_ICS(1.0),08/12/23 11:00:00,A,0_1,C10-S951_X_K,E_INV3SBG_PMPQ,PC_ENT_INV3SBG,SK,2017,32.3,
ESTAT:ISOC_EB_ICS(1.0),08/12/23 11:00:00,A,0_1,C10-S951_X_K,E_INV3SBG_PMP_GT0,PC_ENT,SE,2017,43.2,
ESTAT:ISOC_EB_ICS(1.0),08/12/23 11:00:00,A,0_1,C10-S951_X_K,E_INV3SBG_PMP_GT0,PC_ENT,SK,2017,45.4,
ESTAT:ISOC_EB_ICS(1.0),08/12/23 11:00:00,A,0_1,C10-S951_X_K,E_INV3SBG_PMP_GT0,PC_ENT_CUSE,SE,2017,49.3,
ESTAT:ISOC_EB_ICS(1.0),08/12/23 11:00:00,A,0_1,C10-S951_X_K,E_INV3SBG_PMP_GT0,PC_ENT_CUSE,SK,2017,66.9,
ESTAT:ISOC_EB_ICS(1.0),08/12/23 11:00:00,A,0_1,C10-S951_X_K,E_INV3SBG_PMP_GT0,PC_ENT_INV3SBG,SE,2017,66.0,
ESTAT:ISOC_EB_ICS(1.0),08/12/23 11:00:00,A,0_1,C10-S951_X_K,E_INV3SBG_PMP_GT0,PC_ENT_INV3SBG,SK,2017,85.0,
ESTAT:ISOC_EB_ICS(1.0),08/12/23 11:00:00,A,0_1,C10-S951_X_K,E_INV3_AP,PC_ENT,SE,2017,21.9,
ESTAT:ISOC_EB_ICS(1.0),08/12/23 11:00:00,A,0_1,C10-S951_X_K,E_INV3_AP,PC_ENT,SK,2017,21.5,
ESTAT:ISOC_EB_ICS(1.0),08/12/23 11:00:00,A,0_1,C10-S951_X_K,E_INV3_AP,PC_ENT_CUSE,SE,2017,25.0,
ESTAT:ISOC_EB_ICS(1.0),08/12/23 11:00:00,A,0_1,C10-S951_X_K,E_INV3_AP,PC_ENT_CUSE,SK,2017,31.7,
ESTAT:ISOC_EB_ICS(1.0),08/12/23 11:00:00,A,0_1,C10-S951_X_K,E_INV3_NAPQ,PC_ENT,SE,2017,65.6,
ESTAT:ISOC_EB_ICS(1.0),08/12/23 11:00:00,A,0_1,C10-S951_X_K,E_INV3_NAPQ,PC_ENT,SK,2017,34.9,
ESTAT:ISOC_EB_ICS(1.0),08/12/23 11:00:00,A,0_1,C10-S951_X_K,E_INV3_NAPQ,PC_ENT_CUSE,SE,2017,75.0,
ESTAT:ISOC_EB_ICS(1.0),08/12/23 11:00:00,A,0_1,C10-S951_X_K,E_INV3_NAPQ,PC_ENT_CUSE,SK,2017,51.4,
ESTAT:ISOC_EB_ICS(1.0),08/12/23 11:00:00,A,0_1,C10-S951_X_K,E_INV4SBG_AP,PC_ENT,SE,2018,4.9,
ESTAT:ISOC_EB_ICS(1.0),08/12/23 11:00:00,A,0_1,C10-S951_X_K,E_INV4SBG_AP,PC_ENT_CUSE,SE,2018,5.7,
ESTAT:ISOC_EB_ICS(1.0),08/12/23 11:00:00,A,0_1,C10-S951_X_K,E_INV4S_AP,PC_ENT,DE,2023,4.7,
ESTAT:ISOC_EB_ICS(1.0),08/12/23 11:00:00,A,0_1,C10-S951_X_K,E_INV4S_AP,PC_ENT,PT,2020,15.3,
ESTAT:ISOC_EB_ICS(1.0),08/12/23 11:00:00,A,0_1,C10-S951_X_K,E_INV4S_AP,PC_ENT,PT,2023,,u
ESTAT:ISOC_EB_ICS(1.0),08/12/23 11:00:00,A,0_1,C10-S951_X_K,E_INV4S_AP,PC_ENT,SE,2018,6.6,
ESTAT:ISOC_EB_ICS(1.0),08/12/23 11:00:00,A,0_1,C10-S951_X_K,E_INV4S_AP,PC_ENT_CUSE,SE,2018,7.7,
ESTAT:ISOC_EB_ICS(1.0),08/12/23 11:00:00,A,0_1,C10-S951_X_K,E_INV4S_AP,PC_ENT_IUSE,DE,2023,5.0,
ESTAT:ISOC_EB_ICS(1.0),08/12/23 11:00:00,A,0_1,C10-S951_X_K,E_INV4S_AP,PC_ENT_IUSE,PT,2020,20.2,
ESTAT:ISOC_EB_ICS(1.0),08/12/23 11:00:00,A,0_1,C10-S951_X_K,E_INV4S_AP,PC_ENT_IUSE,PT,2023,,u
ESTAT:ISOC_EB_ICS(1.0),08/12/23 11:00:00,A,0_1,C10-S951_X_K,E_INV4S_AP_10_24,PC_ENT,PT,2020,0.0,
ESTAT:ISOC_EB_ICS(1.0),08/12/23 11:00:00,A,0_1,C10-S951_X_K,E_INV4S_AP_10_24,PC_ENT,PT,2023,0.1,
ESTAT:ISOC_EB_ICS(1.0),08/12/23 11:00:00,A,0_1,C10-S951_X_K,E_INV4S_AP_10_24,PC_ENT,SE,2018,1.0,
ESTAT:ISOC_EB_ICS(1.0),08/12/23 11:00:00,A,0_1,C10-S951_X_K,E_INV4S_AP_10_24,PC_ENT_CUSE,SE,2018,1.1,
ESTAT:ISOC_EB_ICS(1.0),08/12/23 11:00:00,A,0_1,C10-S951_X_K,E_INV4S_AP_10_24,PC_ENT_IUSE,PT,2020,0.0,
ESTAT:ISOC_EB_ICS(1.0),08/12/23 11:00:00,A,0_1,C10-S951_X_K,E_INV4S_AP_10_24,PC_ENT_IUSE,PT,2023,0.2,
ESTAT:ISOC_EB_ICS(1.0),08/12/23 11:00:00,A,0_1,C10-S951_X_K,E_INV4S_AP_25_49,PC_ENT,PT,2020,0,
ESTAT:ISOC_EB_ICS(1.0),08/12/23 11:00:00,A,0_1,C10-S951_X_K,E_INV4S_AP_25_49,PC_ENT,PT,2023,0.2,
ESTAT:ISOC_EB_ICS(1.0),08/12/23 11:00:00,A,0_1,C10-S951_X_K,E_INV4S_AP_25_49,PC_ENT,SE,2018,0.3,
ESTAT:ISOC_EB_ICS(1.0),08/12/23 11:00:00,A,0_1,C10-S951_X_K,E_INV4S_AP_25_49,PC_ENT_CUSE,SE,2018,0.3,
ESTAT:ISOC_EB_ICS(1.0),08/12/23 11:00:00,A,0_1,C10-S951_X_K,E_INV4S_AP_25_49,PC_ENT_IUSE,PT,2020,0,
ESTAT:ISOC_EB_ICS(1.0),08/12/23 11:00:00,A,0_1,C10-S951_X_K,E_INV4S_AP_25_49,PC_ENT_IUSE,PT,2023,0.3,
ESTAT:ISOC_EB_ICS(1.0),08/12/23 11:00:00,A,0_1,C10-S951_X_K,E_INV4S_AP_50_74,PC_ENT,PT,2020,0,
ESTAT:ISOC_EB_ICS(1.0),08/12/23 11:00:00,A,0_1,C10-S951_X_K,E_INV4S_AP_50_74,PC_ENT,PT,2023,,u
ESTAT:ISOC_EB_ICS(1.0),08/12/23 11:00:00,A,0_1,C10-S951_X_K,E_INV4S_AP_50_74,PC_ENT,SE,2018,0.9,
ESTAT:ISOC_EB_ICS(1.0),08/12/23 11:00:00,A,0_1,C10-S951_X_K,E_INV4S_AP_50_74,PC_ENT_CUSE,SE,2018,1.1,
ESTAT:ISOC_EB_ICS(1.0),08/12/23 11:00:00,A,0_1,C10-S951_X_K,E_INV4S_AP_50_74,PC_ENT_IUSE,PT,2020,0,
ESTAT:ISOC_EB_ICS(1.0),08/12/23 11:00:00,A,0_1,C10-S951_X_K,E_INV4S_AP_50_74,PC_ENT_IUSE,PT,2023,,u
ESTAT:ISOC_EB_ICS(1.0),08/12/23 11:00:00,A,0_1,C10-S951_X_K,E_INV4S_AP_GE75,PC_ENT,PT,2020,13.6,
ESTAT:ISOC_EB_ICS(1.0),08/12/23 11:00:00,A,0_1,C10-S951_X_K,E_INV4S_AP_GE75,PC_ENT,PT,2023,,u
ESTAT:ISOC_EB_ICS(1.0),08/12/23 11:00:00,A,0_1,C10-S951_X_K,E_INV4S_AP_GE75,PC_ENT,SE,2018,2.4,
ESTAT:ISOC_EB_ICS(1.0),08/12/23 11:00:00,A,0_1,C10-S951_X_K,E_INV4S_AP_GE75,PC_ENT_CUSE,SE,2018,2.8,
ESTAT:ISOC_EB_ICS(1.0),08/12/23 11:00:00,A,0_1,C10-S951_X_K,E_INV4S_AP_GE75,PC_ENT_IUSE,PT,2020,18.1,
ESTAT:ISOC_EB_ICS(1.0),08/12/23 11:00:00,A,0_1,C10-S951_X_K,E_INV4S_AP_GE75,PC_ENT_IUSE,PT,2023,,u
ESTAT:ISOC_EB_ICS(1.0),08/12/23 11:00:00,A,0_1,C10-S951_X_K,E_INV4S_AP_LT10,PC_ENT,PT,2020,1.6,
ESTAT:ISOC_EB_ICS(1.0),08/12/23 11:00:00,A,0_1,C10-S951_X_K,E_INV4S_AP_LT10,PC_ENT,PT,2023,0.2,
ESTAT:ISOC_EB_ICS(1.0),08/12/23 11:00:00,A,0_1,C10-S951_X_K,E_INV4S_AP_LT10,PC_ENT,SE,2018,2.1,
ESTAT:ISOC_EB_ICS(1.0),08/12/23 11:00:00,A,0_1,C10-S951_X_K,E_INV4S_AP_LT10,PC_ENT_CUSE,SE,2018,2.4,
ESTAT:ISOC_EB_ICS(1.0),08/12/23 11:00:00,A,0_1,C10-S951_X_K,E_INV4S_AP_LT10,PC_ENT_IUSE,PT,2020,2.1,
ESTAT:ISOC_EB_ICS(1.0),08/12/23 11:00:00,A,0_1,C10-S951_X_K,E_INV4S_AP_LT10,PC_ENT_IUSE,PT,2023,0.3,
ESTAT:ISOC_EB_ICS(1.0),08/12/23 11:00:00,A,0_1,C10-S951_X_K,E_INV4S_EMP,PC_ENT,DE,2023,,u
ESTAT:ISOC_EB_ICS(1.0),08/12/23 11:00:00,A,0_1,C10-S951_X_K,E_INV4S_EMP,PC_ENT,PT,2020,27.8,
ESTAT:ISOC_EB_ICS(1.0),08/12/23 11:00:00,A,0_1,C10-S951_X_K,E_INV4S_EMP,PC_ENT,PT,2023,,u
ESTAT:ISOC_EB_ICS(1.0),08/12/23 11:00:00,A,0_1,C10-S951_X_K,E_INV4S_EMP,PC_ENT,SE,2018,43.0,
ESTAT:ISOC_EB_ICS(1.0),08/12/23 11:00:00,A,0_1,C10-S951_X_K,E_INV4S_EMP,PC_ENT_CUSE,SE,2018,49.7,
ESTAT:ISOC_EB_ICS(1.0),08/12/23 11:00:00,A,0_1,C10-S951_X_K,E_INV4S_EMP,PC_ENT_IUSE,DE,2023,,u
ESTAT:ISOC_EB_ICS(1.0),08/12/23 11:00:00,A,0_1,C10-S951_X_K,E_INV4S_EMP,PC_ENT_IUSE,PT,2020,36.8,
ESTAT:ISOC_EB_ICS(1.0),08/12/23 11:00:00,A,0_1,C10-S951_X_K,E_INV4S_EMP,PC_ENT_IUSE,PT,2023,,u
ESTAT:ISOC_EB_ICS(1.0),08/12/23 11:00:00,A,0_1,C10-S951_X_K,E_INV4S_PMP,PC_ENT,DE,2023,,u
ESTAT:ISOC_EB_ICS(1.0),08/12/23 11:00:00,A,0_1,C10-S951_X_K,E_INV4S_PMP,PC_ENT,PT,2020,,u
ESTAT:ISOC_EB_ICS(1.0),08/12/23 11:00:00,A,0_1,C10-S951_X_K,E_INV4S_PMP,PC_ENT,PT,2023,,u
ESTAT:ISOC_EB_ICS(1.0),08/12/23 11:00:00,A,0_1,C10-S951_X_K,E_INV4S_PMP,PC_ENT,SE,2018,58.5,
ESTAT:ISOC_EB_ICS(1.0),08/12/23 11:00:00,A,0_1,C10-S951_X_K,E_INV4S_PMP,PC_ENT_CUSE,SE,2018,67.7,
ESTAT:ISOC_EB_ICS(1.0),08/12/23 11:00:00,A,0_1,C10-S951_X_K,E_INV4S_PMP,PC_ENT_IUSE,DE,2023,,u
ESTAT:ISOC_EB_ICS(1.0),08/12/23 11:00:00,A,0_1,C10-S951_X_K,E_INV4S_PMP,PC_ENT_IUSE,PT,2020,,u
ESTAT:ISOC_EB_ICS(1.0),08/12/23 11:00:00,A,0_1,C10-S951_X_K,E_INV4S_PMP,PC_ENT_IUSE,PT,2023,,u
ESTAT:ISOC_EB_ICS(1.0),08/12/23 11:00:00,A,0_1,C10-S951_X_K,E_SISC,PC_ENT,DE,2023,,u
ESTAT:ISOC_EB_ICS(1.0),08/12/23 11:00:00,A,0_1,C10-S951_X_K,E_SISC,PC_ENT,PT,2023,2.0,
ESTAT:ISOC_EB_ICS(1.0),08/12/23 11:00:00,A,0_1,C10-S951_X_K,E_SISC,PC_ENT,SK,2017,4.4,
ESTAT:ISOC_EB_ICS(1.0),08/12/23 11:00:00,A,0_1,C10-S951_X_K,E_SISC,PC_ENT_CUSE,SK,2017,6.5,
ESTAT:ISOC_EB_ICS(1.0),08/12/23 11:00:00,A,0_1,C10-S951_X_K,E_SISC,PC_ENT_IUSE,DE,2023,,u
ESTAT:ISOC_EB_ICS(1.0),08/12/23 11:00:00,A,0_1,C10-S951_X_K,E_SISC,PC_ENT_IUSE,PT,2023,3.0,
ESTAT:ISOC_EB_ICS(1.0),08/12/23 11:00:00,A,1-4,C10-S951_X_K,E_INV,PC_ENT,PT,2010,9.1,
ESTAT:ISOC_EB_ICS(1.0),08/12/23 11:00:00,A,1-4,C10-S951_X_K,E_INV,PC_ENT,SK,2010,17.6,
ESTAT:ISOC_EB_ICS(1.0),08/12/23 11:00:00,A,1-4,C10-S951_X_K,E_INV,PC_ENT_ADE,PT,2010,55.1,
ESTAT:ISOC_EB_ICS(1.0),08/12/23 11:00:00,A,1-4,C10-S951_X_K,E_INV,PC_ENT_ADE,SK,2010,69.2,
ESTAT:ISOC_EB_ICS(1.0),08/12/23 11:00:00,A,1-4,C10-S951_X_K,E_INV,PC_ENT_CUSE,PT,2010,15.6,
ESTAT:ISOC_EB_ICS(1.0),08/12/23 11:00:00,A,1-4,C10-S951_X_K,E_INV,PC_ENT_CUSE,SK,2010,22.1,
ESTAT:ISOC_EB_ICS(1.0),08/12/23 11:00:00,A,1-4,C10-S951_X_K,E_INV2,PC_ENT,DE,2013,11.8,
